12	654	675.415	1837.549	1
13	654	675.341	1837.509	1
14	654	675.267	1837.469	1
15	654	675.192	1837.430	1
16	654	675.118	1837.390	1
17	654	675.044	1837.350	1
18	654	674.969	1837.311	1
19	654	674.895	1837.271	1
20	654	674.821	1837.231	1
21	654	674.747	1837.192	1
22	654	674.672	1837.152	1
23	654	674.598	1837.112	1
24	654	674.523	1837.072	1
25	654	674.522	1837.074	1
26	654	674.521	1837.075	1
27	654	674.519	1837.077	1
28	654	674.518	1837.078	1
29	654	674.516	1837.079	1
30	654	674.515	1837.081	1
31	654	674.513	1837.082	1
32	654	674.512	1837.084	1
33	654	674.510	1837.085	1
34	654	674.701	1836.944	1
35	654	674.900	1836.815	1
36	654	674.452	1836.103	1
37	654	674.075	1835.352	1
38	654	674.111	1833.090	1
39	654	674.467	1832.218	1
40	654	674.873	1831.128	1
0	662	725.902	1791.918	0
1	662	725.253	1791.375	0
2	662	724.648	1791.076	0
3	662	724.131	1790.883	0
4	662	723.486	1790.643	0
5	662	722.842	1790.403	0
6	662	722.223	1790.063	0
7	662	721.616	1789.702	0
8	662	721.008	1789.340	0
9	662	720.413	1788.985	0
10	662	719.792	1788.616	0
11	662	719.184	1788.254	0
12	662	718.576	1787.892	0
13	662	717.969	1787.531	0
14	662	717.361	1787.169	0
15	662	716.755	1786.808	0
16	662	716.333	1786.513	0
17	662	715.912	1786.218	0
18	662	715.492	1785.922	0
19	662	715.071	1785.627	0
20	662	714.651	1785.333	0
0	663	694.425	1781.052	0
1	663	695.015	1780.803	0
2	663	695.605	1780.553	0
3	663	696.078	1780.354	0
4	663	696.724	1780.070	0
5	663	697.382	1779.818	0
6	663	698.053	1779.599	0
7	663	698.733	1779.413	0
8	663	699.423	1779.259	0
9	663	700.120	1779.140	0
10	663	700.785	1779.261	0
11	663	701.441	1779.429	0
12	663	702.083	1779.641	0
13	663	702.527	1779.884	0
14	663	703.034	1780.126	0
15	663	703.549	1780.348	0
16	663	704.074	1780.550	0
17	663	704.606	1780.730	0
18	663	705.170	1780.725	0
19	663	705.710	1780.708	0
20	663	706.250	1780.691	0
21	663	706.904	1780.712	0
22	663	707.547	1780.839	0
23	663	708.160	1781.068	0
23	674	678.892	1826.329	1
24	674	681.992	1822.570	1
25	674	684.220	1820.209	1
26	674	686.366	1817.770	1
27	674	688.487	1815.315	1
28	674	690.372	1812.763	1
29	674	692.253	1810.217	1
30	674	692.972	1809.444	1
0	681	719.793	1818.052	0
1	681	720.246	1817.505	0
2	681	720.699	1816.957	0
3	681	721.062	1816.518	0
4	681	721.515	1815.971	0
5	681	721.974	1815.430	0
6	681	722.433	1814.888	0
7	681	722.892	1814.346	0
8	681	723.439	1814.015	0
9	681	723.986	1813.683	0
10	681	724.532	1813.352	0
11	681	725.079	1813.020	0
12	681	725.625	1812.689	0
13	681	726.171	1812.358	0
14	681	726.717	1812.027	0
15	681	727.263	1811.696	0
16	681	727.809	1811.364	0
17	681	728.099	1811.339	0
18	681	728.901	1810.702	0
19	681	729.549	1810.249	0
20	681	730.197	1809.796	0
21	681	730.760	1809.445	0
22	681	731.323	1809.093	0
23	681	731.913	1808.849	0
24	681	732.504	1808.603	0
25	681	733.094	1808.358	0
0	694	717.643	1792.230	0
1	694	717.053	1791.706	0
2	694	716.463	1791.182	0
3	694	716.068	1790.819	0
4	694	715.591	1790.349	0
5	694	715.120	1789.832	0
6	694	714.648	1789.315	0
7	694	714.176	1788.807	0
8	694	713.688	1788.310	0
9	694	713.330	1787.977	0
10	694	712.971	1787.644	0
11	694	712.610	1787.313	0
12	694	712.249	1786.983	0
13	694	712.132	1786.801	0
14	694	712.077	1786.762	0
15	694	712.076	1786.791	0
16	694	712.074	1786.820	0
17	694	712.082	1786.788	0
18	694	712.082	1786.788	0
0	706	717.637	1791.286	0
1	706	717.094	1790.753	0
2	706	716.550	1790.219	0
3	706	716.115	1789.792	0
4	706	715.688	1789.339	0
5	706	715.261	1788.887	0
6	706	714.834	1788.434	0
7	706	714.408	1787.982	0
8	706	713.980	1787.529	0
9	706	713.574	1787.233	0
10	706	713.167	1786.937	0
11	706	712.760	1786.641	0
12	706	712.353	1786.346	0
13	706	712.181	1786.211	0
14	706	712.008	1786.076	0
15	706	711.836	1785.942	0
16	706	711.702	1785.899	0
17	706	711.568	1785.857	0
18	706	711.435	1785.814	0
0	710	708.507	1831.484	0
1	710	708.879	1831.017	0
2	710	709.250	1830.549	0
3	710	709.548	1830.174	0
4	710	709.919	1829.707	0
5	710	710.290	1829.240	0
6	710	710.662	1828.773	0
7	710	711.033	1828.306	0
8	710	711.405	1827.838	0
9	710	711.759	1827.377	0
10	710	712.114	1826.917	0
11	710	712.469	1826.456	0
0	717	702.769	1825.735	1
1	717	704.793	1823.982	1
2	717	706.820	1822.227	1
3	717	708.331	1820.871	1
4	717	710.158	1819.115	1
5	717	711.983	1817.360	1
6	717	713.501	1815.486	1
7	717	714.837	1813.481	1
8	717	715.983	1811.356	1
9	717	716.750	1809.010	1
10	717	717.176	1806.580	1
11	717	717.116	1803.970	1
12	717	716.687	1801.841	1
13	717	715.990	1799.787	1
14	717	715.037	1797.838	1
15	717	714.177	1796.159	1
16	717	713.199	1794.540	1
17	717	712.111	1792.996	1
18	717	711.259	1791.736	1
19	717	710.343	1790.523	1
20	717	709.365	1789.361	1
21	717	708.841	1788.841	1
22	717	708.299	1788.340	1
23	717	707.740	1787.858	1
24	717	707.734	1787.820	1
25	717	707.729	1787.781	1
26	717	707.711	1787.782	1
27	717	707.693	1787.782	1
28	717	707.675	1787.783	1
29	717	707.657	1787.784	1
30	717	707.639	1787.784	1
31	717	707.621	1787.785	1
32	717	707.603	1787.785	1
33	717	707.584	1787.786	1
34	717	707.566	1787.787	1
35	717	707.548	1787.787	1
36	717	707.530	1787.788	1
37	717	707.512	1787.788	1
38	717	707.494	1787.789	1
39	717	707.476	1787.790	1
40	717	707.458	1787.790	1
