0	1	378.888	1153.348
1	1	378.655	1152.763
2	1	378.422	1152.177
3	1	378.188	1151.592
4	1	377.925	1151.083
5	1	377.662	1150.573
6	1	377.399	1150.064
7	1	377.136	1149.555
8	1	376.843	1148.973
9	1	376.549	1148.392
10	1	376.349	1147.910
11	1	376.149	1147.428
12	1	375.948	1146.946
13	1	375.748	1146.464
14	1	375.548	1145.982
15	1	375.299	1145.528
16	1	375.042	1145.078
17	1	374.772	1144.636
18	1	374.497	1144.197
19	1	374.221	1143.758
20	1	373.891	1143.323
21	1	373.542	1142.903
22	1	373.175	1142.498
23	1	372.791	1142.109
24	1	372.421	1141.683
25	1	372.052	1141.256
26	1	371.550	1140.659
27	1	371.212	1140.236
28	1	370.852	1139.786
29	1	370.492	1139.337
0	3	376.130	1158.507
1	3	376.399	1159.165
2	3	376.667	1159.822
3	3	376.878	1160.357
4	3	377.128	1160.973
5	3	377.377	1161.590
6	3	377.537	1162.016
7	3	377.879	1162.829
8	3	378.180	1163.344
9	3	378.480	1163.858
10	3	378.795	1164.403
11	3	379.132	1165.081
12	3	379.356	1165.726
13	3	379.573	1166.404
14	3	379.815	1167.175
15	3	380.001	1167.750
16	3	380.187	1168.326
17	3	380.239	1168.927
18	3	380.418	1169.555
19	3	380.559	1170.193
20	3	380.643	1171.177
21	3	380.691	1171.893
22	3	380.736	1172.260
23	3	380.900	1172.896
24	3	381.175	1173.552
0	6	378.657	1151.026
1	6	378.424	1150.587
2	6	378.186	1150.047
3	6	377.974	1149.497
4	6	377.723	1148.947
5	6	377.473	1148.398
6	6	377.223	1147.841
7	6	376.943	1147.262
8	6	376.664	1146.684
9	6	376.384	1146.105
10	6	376.183	1145.700
11	6	375.868	1145.200
12	6	375.584	1144.748
13	6	375.297	1144.218
14	6	374.975	1143.739
15	6	374.675	1143.252
16	6	374.358	1142.771
17	6	374.028	1142.302
18	6	373.717	1141.838
19	6	373.356	1141.411
20	6	372.965	1141.012
21	6	372.482	1140.584
22	6	372.174	1140.212
23	6	371.913	1139.805
24	6	371.604	1139.234
25	6	371.327	1138.650
26	6	371.050	1138.066
0	8	409.132	1201.516
1	8	411.119	1205.870
2	8	413.269	1210.541
0	11	389.959	1116.584
1	11	389.696	1116.003
2	11	389.465	1115.410
3	11	389.212	1114.824
4	11	388.940	1114.248
5	11	388.647	1113.682
6	11	388.276	1113.161
7	11	387.923	1112.627
8	11	387.589	1112.081
9	11	387.274	1111.524
10	11	387.078	1110.932
11	11	386.882	1110.341
12	11	386.710	1109.739
13	11	386.537	1109.138
14	11	386.375	1108.548
15	11	386.229	1107.953
16	11	386.083	1107.359
17	11	385.994	1106.575
