14	564	309.418	704.263
15	564	308.121	702.747
16	564	306.825	701.234
17	564	305.527	699.716
18	564	303.906	697.885
19	564	302.285	696.054
20	564	300.662	694.220
21	564	299.041	692.389
22	564	297.442	690.544
23	564	295.844	688.701
24	564	294.246	686.858
25	564	292.648	685.015
26	564	291.178	683.243
27	564	289.709	681.471
28	564	288.240	679.698
29	564	286.770	677.926
30	564	285.428	676.321
31	564	284.084	674.714
32	564	282.740	673.107
33	564	281.390	671.434
34	564	280.041	669.761
35	564	278.692	668.088
