12	654	675.415	1837.549
13	654	675.341	1837.509
14	654	675.267	1837.469
15	654	675.192	1837.430
16	654	675.118	1837.390
17	654	675.044	1837.350
18	654	674.969	1837.311
19	654	674.895	1837.271
20	654	674.821	1837.231
21	654	674.747	1837.192
22	654	674.672	1837.152
23	654	674.598	1837.112
24	654	674.523	1837.072
25	654	674.522	1837.074
26	654	674.521	1837.075
27	654	674.519	1837.077
28	654	674.518	1837.078
29	654	674.516	1837.079
30	654	674.515	1837.081
31	654	674.513	1837.082
32	654	674.512	1837.084
33	654	674.510	1837.085
34	654	674.701	1836.944
35	654	674.900	1836.815
36	654	674.452	1836.103
37	654	674.075	1835.352
38	654	674.111	1833.090
39	654	674.467	1832.218
40	654	674.873	1831.128
23	674	678.892	1826.329
24	674	681.992	1822.570
25	674	684.220	1820.209
26	674	686.366	1817.770
27	674	688.487	1815.315
28	674	690.372	1812.763
29	674	692.253	1810.217
30	674	692.972	1809.444
0	717	702.769	1825.735
1	717	704.793	1823.982
2	717	706.820	1822.227
3	717	708.331	1820.871
4	717	710.158	1819.115
5	717	711.983	1817.360
6	717	713.501	1815.486
7	717	714.837	1813.481
8	717	715.983	1811.356
9	717	716.750	1809.010
10	717	717.176	1806.580
11	717	717.116	1803.970
12	717	716.687	1801.841
13	717	715.990	1799.787
14	717	715.037	1797.838
15	717	714.177	1796.159
16	717	713.199	1794.540
17	717	712.111	1792.996
18	717	711.259	1791.736
19	717	710.343	1790.523
20	717	709.365	1789.361
21	717	708.841	1788.841
22	717	708.299	1788.340
23	717	707.740	1787.858
24	717	707.734	1787.820
25	717	707.729	1787.781
26	717	707.711	1787.782
27	717	707.693	1787.782
28	717	707.675	1787.783
29	717	707.657	1787.784
30	717	707.639	1787.784
31	717	707.621	1787.785
32	717	707.603	1787.785
33	717	707.584	1787.786
34	717	707.566	1787.787
35	717	707.548	1787.787
36	717	707.530	1787.788
37	717	707.512	1787.788
38	717	707.494	1787.789
39	717	707.476	1787.790
40	717	707.458	1787.790
