0	356	1331.381	1089.942
1	356	1331.381	1089.942
2	356	1331.381	1089.942
3	356	1331.381	1089.942
4	356	1331.381	1089.942
5	356	1331.381	1089.942
6	356	1331.381	1089.942
7	356	1331.381	1089.942
8	356	1331.381	1089.942
9	356	1331.381	1089.942
10	356	1331.381	1089.942
11	356	1331.381	1089.942
12	356	1331.381	1089.942
13	356	1331.381	1089.942
14	356	1331.381	1089.942
15	356	1331.381	1089.942
16	356	1331.381	1089.942
17	356	1331.381	1089.942
18	356	1331.381	1089.942
19	356	1331.891	1090.595
20	356	1332.401	1091.248
21	356	1332.910	1091.901
22	356	1334.023	1093.328
23	356	1335.414	1094.891
24	356	1336.781	1096.476
25	356	1338.012	1097.903
26	356	1339.378	1099.487
27	356	1340.617	1100.923
28	356	1341.555	1102.014
29	356	1342.095	1102.846
30	356	1342.539	1103.588
31	356	1342.945	1104.244
21	360	1278.607	1028.824
22	360	1281.473	1031.847
23	360	1285.190	1035.681
24	360	1288.260	1038.767
25	360	1291.034	1041.538
26	360	1294.788	1045.281
27	360	1298.091	1048.582
28	360	1301.847	1052.323
29	360	1305.551	1055.826
30	360	1309.639	1059.699
31	360	1313.160	1063.201
32	360	1317.074	1067.095
33	360	1320.989	1070.989
34	360	1324.900	1074.879
35	360	1329.531	1079.478
36	360	1331.725	1081.679
37	360	1333.918	1083.877
10	362	1275.825	1026.459
11	362	1278.063	1029.090
12	362	1280.981	1032.367
13	362	1283.902	1035.648
14	362	1286.929	1039.029
15	362	1289.153	1041.547
16	362	1292.953	1045.332
17	362	1296.577	1048.950
18	362	1299.902	1052.394
19	362	1303.041	1055.643
20	362	1306.195	1058.757
21	362	1309.040	1061.859
22	362	1311.365	1064.555
23	362	1313.008	1066.536
24	362	1314.711	1068.787
25	362	1315.917	1070.572
26	362	1317.205	1072.605
27	362	1318.653	1074.862
28	362	1320.101	1077.120
29	362	1321.551	1079.380
30	362	1322.790	1081.140
31	362	1323.804	1082.579
32	362	1324.930	1084.179
0	364	1334.824	1094.850
1	364	1334.824	1094.850
2	364	1334.824	1094.850
3	364	1334.824	1094.850
4	364	1334.824	1094.850
5	364	1334.824	1094.850
6	364	1334.824	1094.850
7	364	1334.824	1094.850
8	364	1334.824	1094.850
9	364	1334.824	1094.850
10	364	1334.824	1094.850
11	364	1334.824	1094.850
12	364	1334.824	1094.850
13	364	1334.824	1094.850
14	364	1334.824	1094.850
15	364	1334.824	1094.850
16	364	1335.364	1095.424
17	364	1336.006	1096.117
18	364	1336.648	1096.811
19	364	1337.864	1098.214
20	364	1339.278	1099.861
0	368	1269.546	1024.852
1	368	1269.744	1025.178
2	368	1270.216	1025.754
3	368	1270.837	1026.506
4	368	1271.945	1027.510
5	368	1273.176	1028.802
6	368	1274.804	1030.845
7	368	1276.432	1032.888
8	368	1278.060	1034.931
9	368	1280.092	1037.034
