0	662	725.902	1791.918
1	662	725.253	1791.375
2	662	724.648	1791.076
3	662	724.131	1790.883
4	662	723.486	1790.643
5	662	722.842	1790.403
6	662	722.223	1790.063
7	662	721.616	1789.702
8	662	721.008	1789.340
9	662	720.413	1788.985
10	662	719.792	1788.616
11	662	719.184	1788.254
12	662	718.576	1787.892
13	662	717.969	1787.531
14	662	717.361	1787.169
15	662	716.755	1786.808
16	662	716.333	1786.513
17	662	715.912	1786.218
18	662	715.492	1785.922
19	662	715.071	1785.627
20	662	714.651	1785.333
0	663	694.425	1781.052
1	663	695.015	1780.803
2	663	695.605	1780.553
3	663	696.078	1780.354
4	663	696.724	1780.070
5	663	697.382	1779.818
6	663	698.053	1779.599
7	663	698.733	1779.413
8	663	699.423	1779.259
9	663	700.120	1779.140
10	663	700.785	1779.261
11	663	701.441	1779.429
12	663	702.083	1779.641
13	663	702.527	1779.884
14	663	703.034	1780.126
15	663	703.549	1780.348
16	663	704.074	1780.550
17	663	704.606	1780.730
18	663	705.170	1780.725
19	663	705.710	1780.708
20	663	706.250	1780.691
21	663	706.904	1780.712
22	663	707.547	1780.839
23	663	708.160	1781.068
0	681	719.793	1818.052
1	681	720.246	1817.505
2	681	720.699	1816.957
3	681	721.062	1816.518
4	681	721.515	1815.971
5	681	721.974	1815.430
6	681	722.433	1814.888
7	681	722.892	1814.346
8	681	723.439	1814.015
9	681	723.986	1813.683
10	681	724.532	1813.352
11	681	725.079	1813.020
12	681	725.625	1812.689
13	681	726.171	1812.358
14	681	726.717	1812.027
15	681	727.263	1811.696
16	681	727.809	1811.364
17	681	728.099	1811.339
18	681	728.901	1810.702
19	681	729.549	1810.249
20	681	730.197	1809.796
21	681	730.760	1809.445
22	681	731.323	1809.093
23	681	731.913	1808.849
24	681	732.504	1808.603
25	681	733.094	1808.358
0	694	717.643	1792.230
1	694	717.053	1791.706
2	694	716.463	1791.182
3	694	716.068	1790.819
4	694	715.591	1790.349
5	694	715.120	1789.832
6	694	714.648	1789.315
7	694	714.176	1788.807
8	694	713.688	1788.310
9	694	713.330	1787.977
10	694	712.971	1787.644
11	694	712.610	1787.313
12	694	712.249	1786.983
13	694	712.132	1786.801
14	694	712.077	1786.762
15	694	712.076	1786.791
16	694	712.074	1786.820
17	694	712.082	1786.788
18	694	712.082	1786.788
0	706	717.637	1791.286
1	706	717.094	1790.753
2	706	716.550	1790.219
3	706	716.115	1789.792
4	706	715.688	1789.339
5	706	715.261	1788.887
6	706	714.834	1788.434
7	706	714.408	1787.982
8	706	713.980	1787.529
9	706	713.574	1787.233
10	706	713.167	1786.937
11	706	712.760	1786.641
12	706	712.353	1786.346
13	706	712.181	1786.211
14	706	712.008	1786.076
15	706	711.836	1785.942
16	706	711.702	1785.899
17	706	711.568	1785.857
18	706	711.435	1785.814
0	710	708.507	1831.484
1	710	708.879	1831.017
2	710	709.250	1830.549
3	710	709.548	1830.174
4	710	709.919	1829.707
5	710	710.290	1829.240
6	710	710.662	1828.773
7	710	711.033	1828.306
8	710	711.405	1827.838
9	710	711.759	1827.377
10	710	712.114	1826.917
11	710	712.469	1826.456
