9	880	1351.901	922.840
10	880	1351.352	922.489
11	880	1350.742	922.100
12	880	1350.114	921.631
13	880	1349.505	921.137
14	880	1348.916	920.618
15	880	1348.348	920.076
16	880	1347.865	919.581
17	880	1347.317	919.053
18	880	1346.804	918.589
19	880	1346.251	918.160
20	880	1345.724	917.701
21	880	1345.273	917.262
22	880	1344.753	916.696
23	880	1344.305	916.078
24	880	1343.822	915.487
25	880	1343.307	914.924
26	880	1342.759	914.391
27	880	1342.183	913.891
28	880	1341.578	913.425
29	880	1340.947	912.993
30	880	1340.366	912.679
31	880	1339.767	912.398
32	880	1339.177	912.091
33	880	1338.588	911.786
34	880	1337.998	911.480
35	880	1337.408	911.174
36	880	1336.818	910.868
37	880	1336.337	910.538
38	880	1335.876	910.181
39	880	1335.437	909.798
0	883	1333.603	904.252
1	883	1334.004	904.820
2	883	1334.405	905.387
3	883	1334.806	905.954
4	883	1335.207	906.521
5	883	1335.608	907.089
6	883	1336.009	907.656
7	883	1336.421	908.217
8	883	1336.976	908.636
9	883	1337.628	908.878
10	883	1338.157	908.895
11	883	1338.744	908.847
12	883	1339.319	908.729
13	883	1339.968	908.464
14	883	1340.591	908.143
15	883	1341.187	907.813
16	883	1341.785	907.483
17	883	1342.321	907.324
18	883	1342.774	907.093
19	883	1343.179	906.787
20	883	1343.493	906.218
21	883	1343.667	905.659
22	883	1343.730	904.946
23	883	1343.641	904.302
24	883	1343.528	903.815
25	883	1343.321	903.204
26	883	1343.142	902.586
27	883	1342.977	901.962
28	883	1342.837	901.331
29	883	1342.721	900.695
30	883	1342.631	900.056
31	883	1342.494	899.432
32	883	1342.357	898.808
33	883	1342.221	898.185
34	883	1342.084	897.562
35	883	1341.947	896.939
36	883	1341.757	896.329
37	883	1341.566	895.720
38	883	1341.376	895.111
39	883	1341.185	894.502
0	891	1295.500	908.901
1	891	1295.886	908.338
2	891	1296.273	907.777
3	891	1296.659	907.215
4	891	1297.045	906.654
5	891	1297.435	906.154
6	891	1297.824	905.655
7	891	1298.214	905.154
8	891	1298.608	904.658
9	891	1299.002	904.162
10	891	1299.357	903.715
11	891	1299.751	903.219
12	891	1300.175	902.652
13	891	1300.527	902.037
14	891	1300.802	901.384
15	891	1300.995	900.701
16	891	1301.127	900.042
17	891	1301.271	899.318
18	891	1301.403	898.660
19	891	1301.533	898.007
20	891	1301.664	897.354
21	891	1301.781	896.766
22	891	1301.887	896.229
23	891	1301.983	895.741
24	891	1302.163	895.387
25	891	1302.363	895.043
26	891	1302.583	894.712
27	891	1302.659	894.632
28	891	1302.739	894.555
29	891	1302.824	894.484
30	891	1302.798	894.477
31	891	1302.772	894.471
32	891	1302.746	894.467
33	891	1302.719	894.464
34	891	1302.692	894.462
35	891	1302.665	894.462
36	891	1302.665	894.462
37	891	1302.578	894.155
38	891	1302.441	893.867
39	891	1302.328	893.569
29	893	1278.420	908.865
30	893	1279.051	908.381
31	893	1279.682	907.897
32	893	1280.212	907.517
33	893	1280.740	907.137
34	893	1281.345	906.697
35	893	1281.950	906.257
36	893	1282.555	905.817
37	893	1283.160	905.377
38	893	1283.765	904.937
39	893	1284.370	904.497
0	894	1334.439	907.210
1	894	1334.258	907.239
2	894	1334.078	907.279
3	894	1333.902	907.330
4	894	1333.728	907.391
5	894	1333.559	907.462
6	894	1333.220	907.604
7	894	1332.890	907.766
8	894	1332.571	907.948
9	894	1332.051	908.283
10	894	1331.529	908.622
11	894	1330.950	908.998
12	894	1330.371	909.374
13	894	1329.876	909.706
14	894	1329.360	910.006
15	894	1328.826	910.272
16	894	1328.274	910.504
17	894	1327.653	910.716
18	894	1327.076	910.871
19	894	1326.491	910.988
20	894	1325.900	911.066
21	894	1325.532	911.050
22	894	1325.083	911.069
23	894	1324.678	911.123
24	894	1324.466	911.146
25	894	1324.241	911.198
26	894	1324.228	911.155
27	894	1324.220	911.163
28	894	1324.213	911.170
29	894	1324.205	911.177
30	894	1324.220	911.170
31	894	1324.235	911.164
32	894	1324.250	911.157
33	894	1324.265	911.151
34	894	1324.261	911.155
35	894	1324.258	911.160
36	894	1324.254	911.165
37	894	1324.251	911.169
38	894	1324.247	911.174
39	894	1324.244	911.179
